Date;Value;Volume
05.09.2011;5409.87;149.678.777
06.09.2011;5248.31;179.762.482
07.09.2011;5332.52;142.568.105
08.09.2011;5410.08;120.453.744
09.09.2011;5383.63;152.722.718
12.09.2011;5063.59;178.911.901
13.09.2011;5153.95;187.086.538
14.09.2011;5108.1;174.545.802
15.09.2011;5386.86;165.579.148
16.09.2011;5607.51;278.745.481
19.09.2011;5447.32;120.434.528
20.09.2011;5373.53;131.259.496
21.09.2011;5557.07;112.415.723
22.09.2011;5258.42;166.417.320
23.09.2011;5227.09;153.921.005
26.09.2011;5128.56;153.189.388
27.09.2011;5502.89;166.447.411
28.09.2011;5560.6;116.600.720
29.09.2011;5555.07;111.946.297
30.09.2011;5602.55;131.916.046
03.10.2011;5311.93;91.728.465
04.10.2011;5284.11;144.995.162
05.10.2011;5341.43;136.618.446
06.10.2011;5511.56;155.079.100
07.10.2011;5647.66;116.783.537
10.10.2011;5705.4;105.186.214
11.10.2011;5825.91;103.814.223
12.10.2011;5851.1;130.219.512
13.10.2011;5969.91;130.266.676
14.10.2011;5934.78;134.415.475
17.10.2011;6021.29;105.433.100
18.10.2011;5781.77;96.660.696
19.10.2011;5909.58;92.480.434
20.10.2011;5834.42;126.157.812
21.10.2011;5800.06;131.928.135
24.10.2011;6014.36;93.371.105
25.10.2011;6026.45;114.229.218
26.10.2011;6041.16;98.596.318
27.10.2011;6222.75;184.152.110
28.10.2011;6364.18;117.545.201
31.10.2011;6283.19;109.107.645
01.11.2011;5934.54;177.820.353
02.11.2011;5897.14;114.668.706
03.11.2011;5835.36;156.579.518
04.11.2011;6175.43;111.924.751
07.11.2011;5905.93;101.169.238
08.11.2011;5950.44;91.898.031
09.11.2011;6045.87;140.386.875
10.11.2011;5732.32;129.854.603
11.11.2011;5881.49;103.707.051
14.11.2011;6097.27;86.002.446
15.11.2011;5920.43;104.393.118
16.11.2011;5873.29;105.495.362
17.11.2011;5875.86;112.770.520
18.11.2011;5800.79;108.003.183
21.11.2011;5767.09;115.753.185
22.11.2011;5648.5;94.433.490
23.11.2011;5485.67;130.699.744
24.11.2011;5512.76;97.093.600
25.11.2011;5433.3;85.360.792
28.11.2011;5577.19;113.005.071
29.11.2011;5725.68;97.610.894
30.11.2011;5741.21;178.952.976
01.12.2011;6080.48;109.183.306
02.12.2011;6117.73;128.235.669
05.12.2011;6137.87;101.520.272
06.12.2011;6021.73;122.333.410
07.12.2011;6116.26;104.674.721
08.12.2011;6054.56;119.403.275
09.12.2011;5806.49;119.114.012
12.12.2011;5945.19;110.068.290
13.12.2011;5801.39;106.652.945
14.12.2011;5738.98;110.905.175
15.12.2011;5713.48;108.405.781
16.12.2011;5764.45;242.326.890
19.12.2011;5651.74;78.399.137
20.12.2011;5652.61;103.557.237
21.12.2011;5918.72;99.196.180
22.12.2011;5830.13;72.331.200
23.12.2011;5905.18;40.170.286
27.12.2011;5900.7;27.970.224
28.12.2011;5875.87;53.178.028
29.12.2011;5804.13;47.336.798
30.12.2011;5867.03;32.560.093
02.01.2012;5900.18;75.576.570
03.01.2012;6124.11;88.638.287
04.01.2012;6141.26;71.898.685
05.01.2012;6121.34;90.225.473
06.01.2012;6114.64;83.214.327
09.01.2012;6061.26;78.091.047
10.01.2012;6090.87;119.371.840
11.01.2012;6148.45;95.107.231
12.01.2012;6160.09;103.477.403
13.01.2012;6242.49;118.882.771
16.01.2012;6120.4;73.776.293
17.01.2012;6301.91;112.370.037
18.01.2012;6330.43;123.409.488
19.01.2012;6377.24;158.183.153
20.01.2012;6410.75;136.512.761
23.01.2012;6387.33;112.178.486
24.01.2012;6372.49;103.306.188
25.01.2012;6448.87;96.266.392
26.01.2012;6453.62;121.464.780
27.01.2012;6507.77;101.470.726
30.01.2012;6454.54;86.643.553
31.01.2012;6489.04;111.959.167
01.02.2012;6482.95;138.525.836
02.02.2012;6640.05;110.609.738
03.02.2012;6649.57;106.858.403
06.02.2012;6752.03;78.020.463
07.02.2012;6772.75;82.452.558
08.02.2012;6800.72;94.807.367
09.02.2012;6782.14;124.919.244
10.02.2012;6730.54;104.266.243
13.02.2012;6748.68;73.416.315
14.02.2012;6712.68;100.634.477
15.02.2012;6807.55;107.727.726
16.02.2012;6665.24;97.998.013
17.02.2012;6811.02;109.854.991
20.02.2012;6892.04;77.808.496
21.02.2012;6936.91;80.993.730
22.02.2012;6914.68;85.706.163
23.02.2012;6838.94;125.465.850
24.02.2012;6871.25;91.687.361
27.02.2012;6817.46;86.806.801
28.02.2012;6867.23;85.196.240
29.02.2012;6914.66;101.915.602
01.03.2012;6831.97;99.737.390
02.03.2012;6944.45;91.758.990
05.03.2012;6876.89;80.231.966
06.03.2012;6835.97;134.125.765
07.03.2012;6638.48;100.625.560
08.03.2012;6723.33;129.856.048
09.03.2012;6848.52;87.890.331
12.03.2012;6868.97;67.636.891
13.03.2012;6957.25;101.115.377
14.03.2012;7028.92;131.422.021
15.03.2012;7093.97;104.787.362
16.03.2012;7145.78;250.335.770
19.03.2012;7143.93;79.813.103
20.03.2012;7121.92;101.784.172
21.03.2012;7088.76;80.454.543
22.03.2012;7053.42;107.337.585
23.03.2012;6986.9;78.343.728
26.03.2012;7022.64;75.844.087
27.03.2012;7106.77;85.277.698
28.03.2012;7056.05;81.820.378
29.03.2012;6980.09;107.891.446
30.03.2012;6924.82;84.169.903
02.04.2012;6973.99;92.483.877
03.04.2012;7053.91;79.157.854
04.04.2012;6940.61;123.623.676
05.04.2012;6817.85;105.160.317
10.04.2012;6694.72;109.806.346
11.04.2012;6628.66;102.347.705
12.04.2012;6710.37;116.462.243
13.04.2012;6732.07;116.021.015
16.04.2012;6556.3;91.101.906
17.04.2012;6625.71;104.969.983
18.04.2012;6780.49;87.954.930
19.04.2012;6775.46;130.066.914
20.04.2012;6689.71;122.158.174
23.04.2012;6666.79;119.952.602
24.04.2012;6566.11;101.209.065
25.04.2012;6622.96;102.910.083
26.04.2012;6702.61;118.866.496
27.04.2012;6662.31;106.021.364
30.04.2012;6844.1;77.905.253
02.05.2012;6861.3;107.805.842
03.05.2012;6749.27;127.888.706
04.05.2012;6682.96;108.249.491
07.05.2012;6515.94;84.561.575
08.05.2012;6548.74;104.719.660
09.05.2012;6483.27;127.076.145
10.05.2012;6531.15;133.459.509
11.05.2012;6465.19;91.527.238
14.05.2012;6499.79;92.554.022
15.05.2012;6501.93;110.408.742
16.05.2012;6344.92;120.912.326
17.05.2012;6401.15;73.069.405
18.05.2012;6254.82;131.348.396
21.05.2012;6269.31;81.804.344
22.05.2012;6381.83;101.994.467
23.05.2012;6352.43;121.481.327
24.05.2012;6338.12;117.241.501
25.05.2012;6334.15;106.451.327
28.05.2012;6425.1;53.495.232
29.05.2012;6396.65;89.043.880
30.05.2012;6360.79;104.587.177
31.05.2012;6297.68;114.678.622
01.06.2012;6259.76;157.161.958
04.06.2012;5976.46;80.160.268
05.06.2012;5999.86;85.793.366
06.06.2012;6028.36;113.509.768
07.06.2012;6117.76;97.579.840
08.06.2012;6082.63;87.671.035
11.06.2012;6255.65;105.520.123
12.06.2012;6141.92;110.277.757
13.06.2012;6183.8;100.298.037
14.06.2012;6146.92;104.943.914
15.06.2012;6164.56;251.242.521
18.06.2012;6304.77;98.710.504
19.06.2012;6254.77;92.408.930
20.06.2012;6364.06;85.688.252
21.06.2012;6357.25;106.371.636
22.06.2012;6273.1;95.108.311
25.06.2012;6229.43;94.334.686
26.06.2012;6157.84;111.048.220
27.06.2012;6155.91;103.494.077
28.06.2012;6232.12;109.908.337
29.06.2012;6296.74;137.542.008
02.07.2012;6405.39;94.356.333
03.07.2012;6508.33;97.859.013
04.07.2012;6564.3;65.601.778
05.07.2012;6561.77;110.025.908
06.07.2012;6508.22;96.942.457
09.07.2012;6408.64;79.225.874
10.07.2012;6397.46;83.980.363
11.07.2012;6413.17;82.869.426
12.07.2012;6410.94;107.166.486
13.07.2012;6446.22;115.872.737
16.07.2012;6550.95;78.778.941
17.07.2012;6583.77;80.649.196
18.07.2012;6601.71;84.386.494
19.07.2012;6706.99;118.151.893
20.07.2012;6741.9;153.067.184
23.07.2012;6561.87;116.750.963
24.07.2012;6420.82;89.330.224
25.07.2012;6387.84;87.734.037
26.07.2012;6393.2;135.559.643
27.07.2012;6605.42;95.804.426
30.07.2012;6729.19;86.831.516
31.07.2012;6780.62;101.674.794
01.08.2012;6775.99;75.713.260
02.08.2012;6756.16;142.909.792
03.08.2012;6626.3;116.310.278
06.08.2012;6845.88;81.065.181
07.08.2012;6909.28;90.734.991
08.08.2012;6944.89;75.926.266
09.08.2012;6979.41;95.466.633
10.08.2012;6927.71;72.758.718
13.08.2012;6935.51;64.062.709
14.08.2012;6965.04;61.433.308
15.08.2012;6953.01;51.373.745
16.08.2012;6958.39;79.158.464
17.08.2012;7011.37;101.569.606
20.08.2012;7037.02;68.717.990
21.08.2012;7048.79;62.859.888
22.08.2012;7048.3;64.506.187
23.08.2012;7065.99;84.944.593
24.08.2012;6957.6;64.827.941
27.08.2012;6960.02;45.918.213
28.08.2012;7004.05;55.427.892
29.08.2012;7003.02;52.036.165
30.08.2012;6962.29;84.163.272
31.08.2012;6897.73;84.504.665
03.09.2012;6946.61;60.335.557
04.09.2012;7012.99;68.610.060
05.09.2012;6941.66;78.339.798
06.09.2012;6984.31;123.943.688
07.09.2012;7183.92;143.630.794
10.09.2012;7207.96;79.709.421
11.09.2012;7197.2;91.067.643
12.09.2012;7331.58;111.958.608
13.09.2012;7341.78;80.347.415
14.09.2012;7397.98;122.212.006
17.09.2012;7390.29;84.575.921
18.09.2012;7350.09;103.950.374
19.09.2012;7387.18;92.252.550
20.09.2012;7322.62;111.955.020
21.09.2012;7409.34;209.935.997
24.09.2012;7419.65;70.695.690
25.09.2012;7406.22;104.445.778
26.09.2012;7362.98;119.030.932
27.09.2012;7313.15;90.445.944
28.09.2012;7330.61;102.684.420
01.10.2012;7227.81;87.051.858
02.10.2012;7278.13;93.383.153
03.10.2012;7283.26;75.710.437
04.10.2012;7368.21;107.209.831
05.10.2012;7327.7;88.662.984
08.10.2012;7340.39;74.779.027
09.10.2012;7306.33;73.499.338
10.10.2012;7219.46;66.020.858
11.10.2012;7192.75;92.850.048
12.10.2012;7260.57;75.521.470
15.10.2012;7237.4;75.213.547
16.10.2012;7309.08;93.868.525
17.10.2012;7381.08;80.031.887
18.10.2012;7401.41;104.686.276
19.10.2012;7413.69;118.427.242
22.10.2012;7372.36;62.238.020
23.10.2012;7339.16;89.516.158
24.10.2012;7202.03;94.333.537
25.10.2012;7203.12;89.523.687
26.10.2012;7161.73;66.852.662
29.10.2012;7205.05;48.778.448
30.10.2012;7239.69;64.443.133
31.10.2012;7305.07;96.390.007
01.11.2012;7255.3;68.570.643
02.11.2012;7336.52;110.114.896
05.11.2012;7320.98;64.026.892
06.11.2012;7336.46;74.239.308
07.11.2012;7425.08;108.555.747
08.11.2012;7260.35;112.173.901
09.11.2012;7220.69;101.814.970
12.11.2012;7164.68;57.931.592
13.11.2012;7131.6;151.859.106
14.11.2012;7156.34;115.965.370
15.11.2012;7064.99;106.772.141
16.11.2012;7045.63;117.392.702
19.11.2012;7020.23;88.750.997
20.11.2012;7098.13;72.799.812
21.11.2012;7148.91;77.902.760
22.11.2012;7210.46;76.335.073
23.11.2012;7258.33;68.643.898
26.11.2012;7286.69;63.290.460
27.11.2012;7343.01;67.791.597
28.11.2012;7317.49;74.465.794
29.11.2012;7382.55;90.606.511
30.11.2012;7399.09;79.798.158
03.12.2012;7427.41;73.848.905
04.12.2012;7428.13;74.094.180
05.12.2012;7480.59;79.802.001
06.12.2012;7469.54;112.500.521
07.12.2012;7539.78;108.075.136
10.12.2012;7484.95;69.218.396
11.12.2012;7529.24;94.452.548
12.12.2012;7595.2;84.508.258
13.12.2012;7618.62;93.819.710
14.12.2012;7599.03;72.711.748
17.12.2012;7604.16;69.622.902
18.12.2012;7634.28;81.694.008
19.12.2012;7675.33;88.811.316
20.12.2012;7642.99;71.475.425
21.12.2012;7632.41;159.248.203
27.12.2012;7652.27;47.478.104
28.12.2012;7649.89;34.866.761
02.01.2013;7689.46;89.381.835
03.01.2013;7762.13;58.362.063
04.01.2013;7740.99;63.303.211
07.01.2013;7760.01;79.604.758
08.01.2013;7710.7;65.403.762
09.01.2013;7713.57;91.282.980
10.01.2013;7732.14;91.404.675
11.01.2013;7725.93;70.937.842
14.01.2013;7737.61;64.501.575
15.01.2013;7704.05;93.162.676
16.01.2013;7661.61;71.841.880
17.01.2013;7677.28;78.605.820
18.01.2013;7747.13;84.558.031
21.01.2013;7727.77;44.172.014
22.01.2013;7741.88;86.485.007
23.01.2013;7702.92;78.948.574
24.01.2013;7700.53;77.733.152
25.01.2013;7746.78;81.271.606
28.01.2013;7859.83;69.967.964
29.01.2013;7841.96;81.956.581
30.01.2013;7855.68;97.904.003
31.01.2013;7800.45;122.299.845
01.02.2013;7792.59;94.987.313
04.02.2013;7822.54;109.196.473
05.02.2013;7643.54;101.593.127
06.02.2013;7665.88;105.590.170
07.02.2013;7581.37;97.925.827
08.02.2013;7607.57;88.821.275
11.02.2013;7627.72;73.040.213
12.02.2013;7619.12;89.370.954
13.02.2013;7678.48;76.397.833
14.02.2013;7697.89;77.831.626
15.02.2013;7636.26;112.894.664
18.02.2013;7591.08;62.845.057
19.02.2013;7614.1;90.994.213
20.02.2013;7747.21;96.877.026
21.02.2013;7681.61;106.403.023
22.02.2013;7619.81;93.061.914
25.02.2013;7731.8;115.425.654
26.02.2013;7682.24;112.863.923
27.02.2013;7641.84;80.842.745
28.02.2013;7712.2;103.047.837
01.03.2013;7735.35;96.598.247
04.03.2013;7654.67;67.345.880
05.03.2013;7779.62;110.755.143
06.03.2013;7907.39;92.527.665
07.03.2013;7934.19;72.562.487
08.03.2013;7970.66;98.949.164
11.03.2013;7967.46;61.797.493
12.03.2013;7970.83;67.059.801
13.03.2013;7964.77;70.002.104
14.03.2013;8013.25;102.252.920
15.03.2013;8074.03;192.228.858
18.03.2013;7924.04;84.513.126
19.03.2013;7980.54;95.501.795
20.03.2013;7995.59;86.671.300
21.03.2013;7989.59;113.633.054
22.03.2013;7917.64;83.984.040
25.03.2013;7988.27;91.108.183
26.03.2013;7889.15;78.339.596
27.03.2013;7905.96;99.405.295
28.03.2013;7791.14;81.331.746
02.04.2013;7806.12;90.433.825
03.04.2013;7926.88;79.327.241
04.04.2013;7902.86;112.436.520
05.04.2013;7820.69;118.491.043
08.04.2013;7669.04;66.223.399
09.04.2013;7704.35;87.549.554
10.04.2013;7664.16;118.481.811
11.04.2013;7799.31;100.986.366
12.04.2013;7831.87;90.335.674
15.04.2013;7740.54;99.694.102
16.04.2013;7680.78;118.646.580
17.04.2013;7719.56;131.186.701
18.04.2013;7519.67;116.996.060
19.04.2013;7490.11;135.848.236
22.04.2013;7516.06;83.975.807
23.04.2013;7477.03;119.243.685
24.04.2013;7656.76;119.572.073
25.04.2013;7766.61;93.928.473
26.04.2013;7835.59;97.247.903
29.04.2013;7834.02;75.453.783
30.04.2013;7928.42;119.776.187
02.05.2013;7905.35;148.656.958
03.05.2013;7972.28;139.719.046
06.05.2013;8119.22;68.603.930
07.05.2013;8125.82;88.672.380
08.05.2013;8176.88;124.320.564
09.05.2013;8232.5;57.648.584
10.05.2013;8278.45;97.721.004
13.05.2013;8281.95;80.865.080
14.05.2013;8304.5;90.046.295
15.05.2013;8333.61;93.535.743
16.05.2013;8348.54;115.564.786
17.05.2013;8356.26;145.594.120
20.05.2013;8434.97;59.789.828
21.05.2013;8446.78;93.403.891
22.05.2013;8467.56;88.310.136
23.05.2013;8410.06;107.542.566
24.05.2013;8390.16;83.379.476
27.05.2013;8346.6;36.162.504
28.05.2013;8432.46;83.879.214
29.05.2013;8437.21;98.705.400
30.05.2013;8314.2;101.944.505
31.05.2013;8385.38;107.902.651
03.06.2013;8291.49;89.327.938
04.06.2013;8358.68;76.643.203
05.06.2013;8229.23;85.408.166
06.06.2013;8188.82;79.020.141
07.06.2013;8124.88;99.554.710
10.06.2013;8246.04;74.170.781
11.06.2013;8256.19;90.400.198
12.06.2013;8204.91;79.880.507
13.06.2013;8023.37;93.905.613
14.06.2013;8157.88;71.861.814
17.06.2013;8170.75;72.084.812
18.06.2013;8196.44;67.400.266
19.06.2013;8254.57;75.761.135
20.06.2013;8085.67;128.980.585
21.06.2013;7946.32;226.977.078
24.06.2013;7776.88;119.224.185
25.06.2013;7741.13;105.209.884
26.06.2013;7810.37;112.129.777
27.06.2013;7945.92;88.928.017
28.06.2013;8015.53;95.984.497
01.07.2013;8000.02;86.723.670
02.07.2013;7988.92;82.426.908
03.07.2013;7841.18;97.857.223
04.07.2013;7877.91;88.359.167
05.07.2013;8010.44;100.789.798
08.07.2013;7865.92;71.956.312
09.07.2013;8021.13;71.709.972
10.07.2013;8056.51;67.989.847
11.07.2013;8163.56;74.826.555
12.07.2013;8192.91;81.756.707
15.07.2013;8237.92;51.216.036
16.07.2013;8251.51;52.065.334
17.07.2013;8216.7;63.500.698
18.07.2013;8239.38;70.095.546
19.07.2013;8299.01;108.342.176
22.07.2013;8343.28;66.817.231
23.07.2013;8358.62;75.369.427
24.07.2013;8325.06;80.222.873
25.07.2013;8349.52;84.078.165
26.07.2013;8341.78;68.517.251
29.07.2013;8307.12;57.917.230
30.07.2013;8302.14;93.251.138
31.07.2013;8235.22;92.990.897
01.08.2013;8320.38;77.831.044
02.08.2013;8428.58;62.802.334
05.08.2013;8416.11;51.414.225
06.08.2013;8387.93;97.159.141
07.08.2013;8265.33;66.577.688
08.08.2013;8256.4;102.743.511
09.08.2013;8332.53;66.839.985
12.08.2013;8341.96;67.313.048
13.08.2013;8395.82;82.511.736
14.08.2013;8424.88;75.193.795
15.08.2013;8418.94;60.276.075
16.08.2013;8348.42;74.383.463
19.08.2013;8395.02;49.518.362
20.08.2013;8294.87;70.532.001
21.08.2013;8301.06;46.512.517
22.08.2013;8289.3;59.432.674
23.08.2013;8398.28;46.292.915
26.08.2013;8424.07;27.682.702
27.08.2013;8378.93;83.435.541
28.08.2013;8202.86;79.966.033
29.08.2013;8189.02;60.593.334
30.08.2013;8197.72;77.902.753
02.09.2013;8224.34;58.749.150
03.09.2013;8259.37;80.128.718
04.09.2013;8201.56;77.273.986
05.09.2013;8205.56;85.630.510
06.09.2013;8222.21;116.064.395
09.09.2013;8275.01;64.524.812
10.09.2013;8357.69;104.102.176
11.09.2013;8453.32;89.881.448
12.09.2013;8509.49;91.865.666
13.09.2013;8461.31;66.363.987
16.09.2013;8599.65;76.839.753
17.09.2013;8595.56;70.735.156
18.09.2013;8617.45;64.925.041
19.09.2013;8735.11;108.432.951
20.09.2013;8693.32;246.184.155
23.09.2013;8682.94;85.648.332
24.09.2013;8645.24;70.113.430
25.09.2013;8655.04;76.913.740
26.09.2013;8678.82;73.668.537
27.09.2013;8672.82;60.148.336
30.09.2013;8562.85;70.123.549
01.10.2013;8618.59;76.053.676
02.10.2013;8650.71;66.574.044
03.10.2013;8647.86;42.257.908
04.10.2013;8590.91;75.216.122
07.10.2013;8557.04;83.297.158
08.10.2013;8591.02;71.352.034
09.10.2013;8541.08;72.128.700
10.10.2013;8563.39;91.314.382
11.10.2013;8705.03;79.788.190
14.10.2013;8688.45;57.105.957
15.10.2013;8757.13;85.792.498
16.10.2013;8792.99;78.349.538
17.10.2013;8817.11;88.617.750
18.10.2013;8849.77;157.734.159
21.10.2013;8828.47;67.871.196
22.10.2013;8853.87;93.479.981
23.10.2013;8906.91;70.331.096
24.10.2013;8968.5;66.858.305
25.10.2013;8952.78;67.607.928
28.10.2013;9013.05;56.400.238
29.10.2013;8965.75;70.512.753
30.10.2013;9030.31;65.110.371
31.10.2013;8985.48;75.559.825
01.11.2013;9032.29;48.831.676
04.11.2013;9035.91;50.156.655
05.11.2013;9036.18;79.668.486
06.11.2013;9030.47;64.025.830
07.11.2013;9038.47;105.602.076
08.11.2013;9036.59;78.004.387
11.11.2013;9081.58;61.962.140
12.11.2013;9102.99;91.422.180
13.11.2013;9056.71;83.380.617
14.11.2013;9137.48;96.676.185
15.11.2013;9157.6;89.279.201
18.11.2013;9154.23;85.019.311
19.11.2013;9197.47;72.176.775
20.11.2013;9175.64;62.368.327
21.11.2013;9127.89;67.136.947
22.11.2013;9210.69;65.924.284
25.11.2013;9258.22;65.216.914
26.11.2013;9297.65;78.504.083
27.11.2013;9308.96;55.820.787
28.11.2013;9359.5;46.864.343
29.11.2013;9378.55;54.061.002
02.12.2013;9412.95;66.492.242
03.12.2013;9398.19;108.287.723
04.12.2013;9246.89;88.826.046
05.12.2013;9110.53;71.598.994
06.12.2013;9126.15;76.603.788
09.12.2013;9218.81;57.061.972
10.12.2013;9180.29;62.768.980
11.12.2013;9093.26;59.847.838
12.12.2013;9032.67;69.364.723
13.12.2013;9016.78;62.842.170
16.12.2013;9004.62;91.209.551
17.12.2013;9142.75;65.924.469
18.12.2013;9145.35;78.832.382
19.12.2013;9279.68;92.294.387
20.12.2013;9371.08;155.755.377
23.12.2013;9436.49;44.096.387
27.12.2013;9558.55;45.366.872
30.12.2013;9586.53;31.546.371
02.01.2014;9598.25;83.485.827
03.01.2014;9409.66;50.354.721
06.01.2014;9419.44;46.119.640
07.01.2014;9446.25;65.173.546
08.01.2014;9512.79;72.305.537
09.01.2014;9492.24;79.274.530
10.01.2014;9473.87;87.282.567
13.01.2014;9497.92;71.812.521
14.01.2014;9391.46;88.279.048
15.01.2014;9590.57;105.080.689
16.01.2014;9742.21;73.547.344
17.01.2014;9718.2;116.627.731
20.01.2014;9713.2;58.935.823
21.01.2014;9751.98;72.810.872
22.01.2014;9752.11;73.476.671
23.01.2014;9690.51;84.105.837
24.01.2014;9646.65;114.541.867
27.01.2014;9389.17;97.756.856
28.01.2014;9405.53;92.548.908
29.01.2014;9507.35;110.785.491
30.01.2014;9343.51;85.824.326
31.01.2014;9339.84;111.314.592
03.02.2014;9318.77;95.951.376
04.02.2014;9126.46;98.134.669
05.02.2014;9105.28;89.033.197
06.02.2014;9166.46;108.641.022
07.02.2014;9275.38;80.522.168
10.02.2014;9331.71;53.100.692
11.02.2014;9338.8;69.804.870
12.02.2014;9505.12;74.543.231
13.02.2014;9522.66;72.747.212
14.02.2014;9615.52;80.214.401
17.02.2014;9661.8;41.963.708
18.02.2014;9674.8;54.913.070
19.02.2014;9641.45;60.566.375
20.02.2014;9524.58;80.134.333
21.02.2014;9665.08;75.030.632
24.02.2014;9619.64;65.228.047
25.02.2014;9676.56;87.171.773
26.02.2014;9708.5;79.522.578
27.02.2014;9660.55;82.506.094
28.02.2014;9592.9;80.432.910
03.03.2014;9553.08;104.591.090
04.03.2014;9453.77;87.519.510
05.03.2014;9562.39;68.165.597
06.03.2014;9577.35;100.330.770
07.03.2014;9538.45;98.321.328
10.03.2014;9305.51;80.066.259
11.03.2014;9295.32;68.311.152
12.03.2014;9257.13;100.828.067
13.03.2014;9200.12;101.148.244
14.03.2014;8939.18;131.106.791
17.03.2014;9047.49;80.370.587
18.03.2014;9172.05;88.125.537
19.03.2014;9262.71;84.038.620
20.03.2014;9215.7;92.009.388
21.03.2014;9300.66;181.183.426
24.03.2014;9349.52;79.974.796
25.03.2014;9223.92;76.651.331
26.03.2014;9367.53;70.050.895
27.03.2014;9428.91;62.626.624
28.03.2014;9487.12;66.298.428
31.03.2014;9621.92;64.173.237
01.04.2014;9601.96;62.056.977
02.04.2014;9628.76;64.498.706
03.04.2014;9620.87;67.313.583
04.04.2014;9641.96;67.583.254
07.04.2014;9585.52;73.691.318
08.04.2014;9525.07;76.956.003
09.04.2014;9506.75;66.465.956
10.04.2014;9556.7;68.464.647
11.04.2014;9351.2;90.261.651
14.04.2014;9248.86;80.410.337
15.04.2014;9324.84;79.260.507
16.04.2014;9252.3;73.479.744
17.04.2014;9311.03;80.340.593
22.04.2014;9455.52;66.542.749
23.04.2014;9602.12;57.172.925
24.04.2014;9597.07;77.756.533
25.04.2014;9474.79;73.584.100
28.04.2014;9454.84;64.017.369
29.04.2014;9521.65;84.480.561
30.04.2014;9576.93;85.901.784
02.05.2014;9611.79;84.908.180
05.05.2014;9536.38;58.919.994
06.05.2014;9570.25;76.628.418
07.05.2014;9418.5;75.734.342
08.05.2014;9547.27;89.626.908
09.05.2014;9591.32;65.438.023
12.05.2014;9608.93;72.912.941
13.05.2014;9751.05;85.922.274
14.05.2014;9765.62;68.412.090
15.05.2014;9741.25;121.764.161
16.05.2014;9646.56;99.338.604
19.05.2014;9607.32;85.080.016
20.05.2014;9644.8;64.552.252
21.05.2014;9615.86;79.250.730
22.05.2014;9731.45;56.849.331
23.05.2014;9722.63;59.311.096
26.05.2014;9826.91;47.940.228
27.05.2014;9893.33;74.707.280
28.05.2014;9950.74;67.144.219
29.05.2014;9937.66;60.164.764
30.05.2014;9926.73;100.117.528
02.06.2014;9986.86;54.553.901
03.06.2014;9949.96;60.314.175
04.06.2014;9903.82;59.748.835
05.06.2014;9929.41;112.101.765
06.06.2014;9954.01;77.087.873
09.06.2014;9994.4;36.525.621
10.06.2014;9998.51;57.941.554
11.06.2014;10022.99;86.920.774
12.06.2014;9950.52;64.916.537
13.06.2014;9920.49;74.408.333
16.06.2014;9885.97;60.118.193
17.06.2014;9915.2;69.450.511
18.06.2014;9932.04;70.933.227
19.06.2014;10018.91;84.664.471
20.06.2014;9995.5;195.129.842
23.06.2014;9991.4;61.705.001
24.06.2014;9938.64;56.688.338
25.06.2014;9883.78;74.414.343
26.06.2014;9894.55;89.686.296
27.06.2014;9818.46;59.030.242
30.06.2014;9833.85;61.946.845
01.07.2014;9853.74;50.985.350
02.07.2014;9913.00;69.692.229
03.07.2014;9910.47;75.293.589
04.07.2014;10028.71;49.195.876
07.07.2014;9992.13;56.371.009
08.07.2014;9918.27;71.981.930
09.07.2014;9789.05;68.427.258
10.07.2014;9807.25;87.420.335
11.07.2014;9672.17;58.129.477
14.07.2014;9710.92;52.403.281
15.07.2014;9764.69;66.245.505
16.07.2014;9747.88;65.106.784
17.07.2014;9819.45;73.439.711
18.07.2014;9703.67;114.516.507
21.07.2014;9711.68;61.020.656
22.07.2014;9682.21;59.658.718
23.07.2014;9727.43;60.468.232
24.07.2014;9772.15;61.419.256
25.07.2014;9770.24;64.592.771
28.07.2014;9660.71;68.110.465
29.07.2014;9607.1;63.345.696
30.07.2014;9646.43;79.540.662
31.07.2014;9576.16;129.707.235
01.08.2014;9379.74;137.848.530
04.08.2014;9222.05;82.748.575
05.08.2014;9186.03;77.528.651
06.08.2014;9084.52;93.670.258
07.08.2014;9081.29;89.878.712
08.08.2014;8928.19;96.427.435
11.08.2014;9106.67;77.826.084
12.08.2014;9166.92;66.766.661
13.08.2014;9133.84;80.724.207
14.08.2014;9161.81;76.462.667
15.08.2014;9239.00;104.748.394
18.08.2014;9220.99;60.733.044
19.08.2014;9276.19;55.934.119
20.08.2014;9329.89;61.114.909
21.08.2014;9328.71;65.580.256
22.08.2014;9390.29;64.794.722
25.08.2014;9456.67;50.943.100
26.08.2014;9481.56;61.810.710
27.08.2014;9583.98;63.199.461
28.08.2014;9545.21;66.743.072
29.08.2014;9483.42;66.793.515
01.09.2014;9484.53;40.441.824
02.09.2014;9525.15;51.701.476
03.09.2014;9541.02;85.205.271
04.09.2014;9591.43;93.756.429
05.09.2014;9714.24;66.540.994
08.09.2014;9767.9;46.229.357
09.09.2014;9737.56;50.457.735
10.09.2014;9672.45;56.991.665
11.09.2014;9729.89;57.696.706
12.09.2014;9706.59;50.333.625
15.09.2014;9603.97;52.814.817
16.09.2014;9644.28;58.211.037
17.09.2014;9672.98;65.091.580
18.09.2014;9703.1;77.608.312
19.09.2014;9849.43;194.810.824
22.09.2014;9748.53;66.720.557
23.09.2014;9713.4;82.513.083
